user,first_open,dayofweek,hour,age,numscreens,minigame,used_premium_feature,enrolled,enrolled_date,liked
83349,21:04.2,5, 19:00:00,27,11,0,0,0,,1
58555,37:41.1,4, 18:00:00,24,5,0,0,0,,0
110036,30:53.9,0, 05:00:00,25,16,1,1,1,33:06.6,0
60150,03:31.8,1, 21:00:00,32,6,0,1,0,,0
349074,03:25.6,2, 04:00:00,28,2,0,1,0,,0
312443,09:27.4,0, 12:00:00,27,6,0,0,0,,1
129912,42:49.9,6, 14:00:00,47,4,0,0,0,,0
191294,38:35.8,6, 21:00:00,31,29,0,1,1,40:09.4,0
314758,01:44.4,1, 23:00:00,43,8,0,0,1,45:55.6,0
229246,19:01.5,4, 22:00:00,38,36,0,0,1,56:29.5,0
146769,02:19.4,4, 00:00:00,52,17,0,0,1,08:41.0,0
116846,47:42.0,2, 02:00:00,30,5,0,0,1,55:03.5,0
108317,22:08.8,0, 21:00:00,33,14,1,0,0,,1
265577,14:04.5,2, 15:00:00,41,9,0,0,0,,1
303849,07:24.7,3, 05:00:00,53,20,0,0,1,15:03.0,0
50081,21:39.5,3, 22:00:00,21,71,0,0,1,23:36.4,0
305100,20:13.9,6, 07:00:00,20,23,0,1,1,22:30.3,1
354305,38:45.3,4, 06:00:00,20,23,0,0,1,51:58.0,0
82975,40:51.3,6, 22:00:00,51,29,0,1,0,,1
182387,56:59.9,3, 14:00:00,49,5,0,0,0,,0
143289,36:30.3,4, 11:00:00,22,17,0,0,1,46:40.6,0
222215,02:14.4,1, 05:00:00,34,40,0,0,1,03:32.7,1
132805,52:58.8,5, 14:00:00,51,16,0,0,1,55:28.1,0
109501,53:18.0,6, 15:00:00,42,10,0,1,1,02:40.0,0
84649,00:49.8,1, 06:00:00,32,17,0,0,0,,0
55887,16:55.6,1, 22:00:00,38,1,0,0,0,,1
248996,15:44.8,0, 17:00:00,27,25,0,0,1,19:57.4,1
120305,09:17.5,5, 00:00:00,24,41,0,0,1,32:09.8,0
333789,25:53.0,5, 14:00:00,35,18,0,0,1,42:26.8,0
14591,59:18.3,2, 15:00:00,30,28,0,0,1,19:13.8,0
306073,05:31.0,6, 17:00:00,25,9,0,0,1,06:35.1,0
64660,54:05.3,4, 18:00:00,42,9,0,0,1,27:53.1,0
227985,39:30.5,6, 21:00:00,25,43,0,0,1,44:21.1,0
308026,11:08.8,4, 03:00:00,33,50,0,0,1,15:02.6,0
80022,02:58.1,0, 15:00:00,34,48,0,1,0,,0
286116,43:52.6,5, 04:00:00,19,3,0,0,1,00:00.4,0
61152,52:44.4,3, 16:00:00,40,8,0,0,1,03:12.8,0
173245,50:36.7,6, 18:00:00,21,6,1,0,1,42:36.8,0
255305,51:27.2,1, 18:00:00,25,33,0,0,1,52:36.9,0
261221,48:19.8,5, 16:00:00,32,78,0,0,1,10:57.0,0
172518,38:32.9,5, 03:00:00,24,31,0,0,0,,0
315241,51:03.8,0, 00:00:00,19,37,0,0,1,01:30.4,0
79289,29:07.7,2, 20:00:00,22,50,0,0,0,,0
71382,25:30.2,0, 04:00:00,50,7,0,1,0,,0
227752,46:56.5,4, 08:00:00,27,2,0,0,0,,0
40281,07:25.1,3, 00:00:00,32,5,0,0,1,04:32.2,1
174301,16:48.7,3, 01:00:00,21,17,1,1,1,20:33.3,0
103177,39:54.6,5, 06:00:00,20,34,0,1,1,43:24.6,0
357997,14:49.8,0, 19:00:00,21,23,0,1,1,17:00.8,0
182074,07:16.6,3, 14:00:00,22,31,0,0,1,02:47.6,0
232610,59:51.9,5, 00:00:00,41,23,0,0,1,19:44.1,0
51992,50:52.9,3, 19:00:00,39,6,0,0,0,,0
260017,31:59.4,6, 22:00:00,33,18,0,1,0,,0
220580,24:55.7,1, 00:00:00,17,13,1,0,0,,1
282697,49:55.3,1, 06:00:00,30,29,1,0,1,52:33.4,1
96,59:46.8,4, 00:00:00,27,28,0,0,1,00:36.1,0
195061,01:31.2,1, 05:00:00,35,17,0,0,1,02:21.0,0
125356,56:45.1,1, 01:00:00,21,6,0,0,0,,0
246108,16:39.9,3, 20:00:00,23,5,0,0,1,29:15.2,0
121756,46:16.0,2, 16:00:00,54,47,0,1,1,52:13.0,0
303993,57:24.5,5, 21:00:00,29,8,0,0,1,24:21.3,0
212840,30:28.1,1, 21:00:00,25,45,0,0,1,32:14.3,1
306344,25:42.1,5, 14:00:00,47,31,0,0,1,28:30.3,0
58743,45:19.4,6, 17:00:00,24,21,0,0,0,,0
53079,34:52.9,0, 21:00:00,53,18,0,0,1,37:01.4,0
81258,34:26.3,2, 14:00:00,37,16,1,1,0,,0
193315,41:32.3,4, 12:00:00,24,16,0,0,1,54:43.5,0
220487,15:55.9,1, 20:00:00,38,16,0,1,0,,0
322023,53:00.9,4, 15:00:00,25,4,0,1,0,,1
236797,31:17.0,6, 23:00:00,44,8,0,1,1,10:02.2,0
295992,21:27.7,5, 21:00:00,21,22,0,0,1,22:13.1,0
226090,56:52.1,0, 07:00:00,62,37,1,0,0,,1
81478,35:10.5,0, 15:00:00,19,23,0,0,1,39:34.0,0
128664,13:58.9,6, 23:00:00,19,17,0,0,1,15:40.8,0
357814,08:26.1,5, 02:00:00,28,10,0,1,1,20:35.6,0
314520,25:00.3,3, 14:00:00,19,30,0,1,1,29:22.6,1
268240,12:05.3,5, 00:00:00,19,23,0,0,1,26:10.6,1
358021,24:05.1,6, 08:00:00,28,7,0,0,0,,0
199179,47:59.7,5, 17:00:00,22,9,0,0,0,,0
88442,43:11.6,2, 20:00:00,30,27,0,1,0,,0
363689,48:21.0,2, 18:00:00,48,13,0,1,1,06:02.3,0
350023,45:29.0,3, 20:00:00,30,34,0,0,1,46:15.5,0
293783,32:00.9,6, 17:00:00,27,27,1,1,0,,0
216902,31:18.1,5, 23:00:00,25,36,0,0,0,,0
312127,25:12.1,0, 03:00:00,33,6,0,0,0,,1
70872,58:39.9,2, 15:00:00,26,16,0,1,1,00:00.3,0
52800,30:06.9,1, 19:00:00,24,2,0,0,1,22:28.5,0
171845,19:20.6,6, 00:00:00,28,8,0,0,1,20:16.3,1
331778,02:15.1,0, 17:00:00,69,13,0,0,1,04:46.2,0
109527,40:19.0,2, 18:00:00,21,23,0,0,1,58:16.7,0
124855,22:48.9,1, 13:00:00,22,3,0,0,1,26:20.5,0
171438,34:18.0,0, 10:00:00,51,20,0,0,1,39:07.1,1
267056,25:05.8,3, 01:00:00,29,85,0,0,0,,0
303696,13:46.7,6, 01:00:00,21,3,0,0,0,,0
366386,32:53.5,0, 20:00:00,28,62,0,0,1,35:48.3,1
188615,56:25.4,3, 19:00:00,23,7,0,0,1,48:15.2,0
116019,32:08.5,5, 02:00:00,28,12,0,1,0,,1
218693,15:28.5,6, 00:00:00,34,28,1,0,1,23:07.6,0
94082,15:21.3,6, 08:00:00,26,10,0,1,1,35:35.0,0
278555,37:09.1,6, 07:00:00,26,5,0,0,1,51:28.1,0
297687,36:06.6,0, 10:00:00,30,1,0,0,1,36:27.7,0
192698,56:37.6,0, 16:00:00,29,53,0,1,0,,0
274050,19:09.7,5, 21:00:00,25,35,0,0,1,22:07.1,0
328398,38:44.0,0, 07:00:00,29,14,0,0,0,,0
16313,18:19.0,5, 15:00:00,20,25,0,0,0,,0
191179,32:43.8,5, 22:00:00,19,17,0,0,1,42:00.3,1
254584,01:20.6,1, 02:00:00,24,9,1,0,1,02:07.1,1
193102,34:44.6,1, 16:00:00,47,7,0,0,0,,1
35043,18:23.5,6, 21:00:00,19,7,0,0,0,,0
789,21:21.8,5, 23:00:00,22,21,0,0,1,28:05.6,0
34147,06:12.0,1, 02:00:00,42,7,0,0,0,,0
30744,25:14.7,0, 03:00:00,55,12,0,0,1,35:20.7,0
9609,49:26.7,6, 03:00:00,40,30,0,0,1,50:23.4,0
371373,41:15.2,2, 09:00:00,25,26,1,1,0,,0
88519,47:21.8,5, 04:00:00,28,54,0,0,0,,0
372813,56:37.3,5, 20:00:00,57,38,0,0,1,22:55.6,0
165325,47:27.8,1, 14:00:00,25,25,0,0,0,,1
141241,35:33.7,6, 14:00:00,37,13,0,0,1,16:54.5,0
153977,09:39.8,4, 22:00:00,48,49,0,0,1,14:29.0,0
308856,27:03.3,5, 22:00:00,28,13,0,0,1,15:19.1,0
19993,26:50.6,6, 02:00:00,25,24,0,0,1,29:33.2,0
131036,20:14.5,1, 02:00:00,19,36,0,0,1,29:00.9,0
220170,52:52.5,5, 13:00:00,20,6,0,0,0,,1
303663,53:44.5,4, 16:00:00,28,5,0,0,0,,0
332775,14:54.0,4, 18:00:00,53,11,0,0,1,22:40.0,0
266484,25:42.2,5, 12:00:00,25,24,0,0,1,49:02.2,0
298146,52:46.6,0, 00:00:00,25,9,0,0,1,00:31.8,0
17604,15:51.8,5, 17:00:00,24,8,1,0,1,01:24.4,0
116822,26:12.6,4, 17:00:00,19,4,0,0,1,04:04.7,0
10157,43:42.0,4, 19:00:00,22,48,0,0,0,,1
42970,10:57.2,5, 02:00:00,17,7,0,0,0,,0
56705,50:19.3,6, 03:00:00,20,28,0,0,1,05:58.7,0
26700,03:31.1,4, 15:00:00,52,29,0,1,1,04:33.1,0
226370,32:31.9,3, 21:00:00,26,4,1,0,1,03:34.9,0
137591,07:30.2,0, 17:00:00,33,29,1,0,0,,0
320326,08:07.3,4, 05:00:00,33,13,0,0,0,,0
242912,06:01.2,0, 22:00:00,26,19,0,0,1,11:36.1,0
79609,28:47.9,4, 15:00:00,37,11,0,0,1,01:46.9,0
180505,01:32.5,6, 20:00:00,44,37,0,0,0,,0
62723,45:06.1,6, 06:00:00,25,70,1,0,1,59:58.4,0
116573,10:21.1,5, 19:00:00,24,10,0,0,0,,1
278671,16:42.7,4, 12:00:00,20,21,0,0,1,17:38.2,0
309739,43:30.3,6, 03:00:00,48,22,0,0,1,44:59.7,0
111770,22:46.9,6, 20:00:00,45,15,0,0,1,21:19.6,0
30567,18:03.2,2, 13:00:00,46,8,0,0,1,42:50.6,1
197411,42:14.8,1, 14:00:00,25,27,0,0,0,,1
77449,08:14.0,1, 22:00:00,28,22,0,0,1,09:30.3,0
199331,53:58.8,3, 14:00:00,23,11,1,0,1,22:51.2,0
302983,56:03.4,0, 00:00:00,17,22,0,1,1,59:40.2,0
181640,51:16.6,1, 20:00:00,29,1,0,0,0,,0
76595,30:50.3,6, 13:00:00,68,9,0,0,0,,1
156447,00:38.6,5, 09:00:00,59,25,0,0,0,,0
287414,24:32.6,6, 22:00:00,30,3,0,0,1,56:17.5,0
367108,17:33.1,3, 18:00:00,29,11,0,0,0,,0
112215,15:06.5,0, 19:00:00,25,19,1,0,1,40:55.1,0
155768,25:38.1,3, 19:00:00,32,15,0,0,1,27:24.8,1
237867,06:16.5,0, 00:00:00,19,10,0,0,0,,0
220230,36:44.8,0, 15:00:00,33,11,1,0,1,51:27.4,0
280420,10:48.8,2, 20:00:00,35,25,0,0,1,03:57.1,1
234107,01:16.7,5, 02:00:00,26,22,0,0,0,,0
244737,31:59.5,0, 17:00:00,26,22,0,1,1,32:23.9,0
122894,23:10.4,6, 05:00:00,26,3,0,0,1,00:11.9,0
58072,26:39.5,1, 01:00:00,27,11,0,0,0,,1
134567,14:42.6,3, 01:00:00,21,23,0,0,1,18:05.1,0
93816,34:53.1,2, 18:00:00,18,37,0,0,1,49:48.4,0
363646,11:33.9,3, 18:00:00,38,3,0,0,0,,1
17398,45:16.2,2, 22:00:00,36,73,0,0,1,42:29.5,0
231902,31:32.4,5, 13:00:00,25,4,0,0,0,,0
152270,54:39.1,5, 17:00:00,38,68,0,1,1,03:26.2,0
4332,02:11.3,3, 10:00:00,26,8,0,0,1,09:57.5,0
196506,24:36.0,6, 22:00:00,24,4,0,0,0,,0
157131,36:39.3,5, 09:00:00,45,39,0,0,1,41:42.5,1
105526,11:43.2,2, 23:00:00,30,8,1,0,0,,0
264643,43:04.7,3, 05:00:00,37,1,0,0,1,40:52.1,0
71978,44:47.9,5, 04:00:00,30,25,0,1,1,47:38.2,1
367425,16:34.1,4, 20:00:00,23,18,0,0,0,,0
22040,55:30.2,3, 18:00:00,27,20,0,0,1,57:29.8,0
58716,58:26.7,2, 20:00:00,38,25,0,0,1,03:57.6,0
244385,14:58.6,0, 21:00:00,33,15,0,0,0,,1
325912,40:02.7,4, 03:00:00,18,4,0,0,0,,0
342943,56:24.9,4, 13:00:00,18,12,0,1,1,58:47.6,0
1575,07:51.4,2, 09:00:00,25,37,0,0,1,24:08.3,0
249933,28:50.0,6, 06:00:00,34,16,0,0,1,49:33.5,0
224936,51:16.9,3, 14:00:00,27,24,0,0,1,54:21.6,0
234876,04:02.4,1, 22:00:00,41,50,0,0,1,05:48.9,0
153181,20:05.3,3, 13:00:00,45,35,0,0,0,,0
84441,20:45.7,5, 16:00:00,22,4,0,0,1,15:54.5,0
287654,11:54.5,5, 22:00:00,20,6,0,0,1,38:50.4,0
204404,47:22.8,1, 22:00:00,29,8,0,0,1,43:25.5,0
251524,14:14.3,3, 20:00:00,49,31,1,0,1,14:37.6,0
10236,24:57.2,1, 21:00:00,26,7,0,0,1,26:22.9,0
152510,00:00.4,5, 15:00:00,36,40,0,0,0,,0
259509,46:46.1,1, 10:00:00,24,44,0,0,1,47:57.2,0
329682,37:35.3,1, 17:00:00,22,31,0,0,1,45:15.9,0
287863,42:49.9,0, 02:00:00,50,69,0,0,0,,0
90619,04:32.8,1, 19:00:00,39,4,1,0,0,,1
171452,21:25.2,2, 01:00:00,46,3,0,0,0,,0
228563,26:38.2,0, 08:00:00,29,20,1,0,1,20:13.3,0
244745,27:23.7,4, 22:00:00,30,35,1,1,1,28:15.7,0
72964,16:39.0,5, 04:00:00,44,53,0,0,1,21:58.7,0
283261,12:25.1,5, 14:00:00,20,30,0,0,1,24:45.6,0
281412,18:07.3,1, 01:00:00,23,36,0,0,0,,0
286602,35:56.7,4, 20:00:00,43,16,0,0,0,,0
173023,48:23.6,3, 10:00:00,38,8,0,0,1,43:27.0,0
150483,34:24.9,0, 20:00:00,38,16,0,0,1,35:22.1,0
84713,33:32.4,3, 02:00:00,21,11,0,0,1,40:33.1,0
77200,18:33.6,0, 02:00:00,21,26,0,0,1,20:07.1,0
295478,54:43.2,4, 01:00:00,24,32,0,0,1,06:54.4,0
23331,18:21.1,6, 02:00:00,47,31,0,1,0,,0
126210,11:20.9,1, 07:00:00,58,13,0,1,1,14:04.2,0
333920,32:24.2,1, 12:00:00,43,29,0,0,1,54:55.9,0
31749,17:41.3,5, 08:00:00,39,2,0,0,1,12:35.8,0
13065,50:44.6,1, 01:00:00,50,1,0,0,0,,0
85807,58:44.3,4, 10:00:00,37,30,0,0,0,,0
156286,42:35.2,0, 20:00:00,32,14,0,0,0,,0
210561,09:44.1,2, 17:00:00,28,22,0,1,1,12:24.8,0
134796,33:35.1,1, 04:00:00,17,3,0,0,0,,0
101613,34:51.0,6, 04:00:00,22,31,0,0,1,58:41.3,0
358396,24:34.1,1, 02:00:00,26,10,0,0,1,42:20.9,0
251736,39:11.9,6, 19:00:00,26,2,0,0,0,,0
255012,18:55.2,0, 19:00:00,22,37,0,0,1,28:18.9,0
239891,38:51.0,2, 01:00:00,20,17,0,0,1,40:45.8,0
368069,15:29.7,6, 00:00:00,33,16,0,0,1,24:52.1,0
200745,13:13.5,0, 17:00:00,43,24,0,0,0,,0
116473,20:35.8,5, 11:00:00,28,6,0,0,1,11:59.4,0
196844,20:21.6,4, 06:00:00,20,5,0,0,1,42:16.5,0
208439,33:59.1,1, 19:00:00,35,4,0,0,0,,0
359595,23:41.7,4, 16:00:00,35,23,0,1,0,,0
285201,00:21.3,6, 11:00:00,38,8,0,0,1,46:07.7,0
272139,40:11.6,1, 21:00:00,22,16,0,0,1,41:19.0,0
326994,46:31.6,0, 03:00:00,19,6,0,0,0,,0
256905,46:02.1,4, 19:00:00,35,7,0,0,0,,0
127157,00:00.4,6, 15:00:00,22,31,0,0,0,,0
192328,58:04.8,0, 21:00:00,22,7,0,1,1,01:10.2,0
167842,37:58.3,2, 14:00:00,30,10,0,0,0,,0
311887,42:21.9,6, 02:00:00,40,11,0,0,1,47:01.9,0
348760,14:52.2,5, 04:00:00,31,2,0,1,0,,0
245443,38:43.9,3, 17:00:00,25,1,0,0,0,,1
279962,18:44.7,3, 05:00:00,20,24,0,0,1,22:02.1,0
210502,23:42.9,5, 04:00:00,36,7,0,0,1,49:31.4,0
211700,08:06.6,0, 05:00:00,19,43,0,1,1,21:39.4,0
256197,39:58.4,2, 22:00:00,28,57,0,0,1,43:12.5,0
1763,03:35.2,4, 16:00:00,31,11,1,0,1,24:29.7,0
214558,16:14.8,3, 21:00:00,24,17,0,0,0,,1
260047,20:54.2,4, 05:00:00,45,17,0,0,0,,0
285023,57:34.8,6, 13:00:00,21,9,1,0,0,,0
51053,53:46.2,1, 14:00:00,37,7,0,0,1,24:57.6,0
187210,38:32.7,6, 02:00:00,33,22,0,0,1,39:23.2,1
94610,20:40.9,6, 03:00:00,29,7,0,0,0,,0
195090,58:40.3,3, 01:00:00,29,27,0,0,1,59:21.3,0
15484,39:00.7,0, 09:00:00,27,14,0,1,1,09:21.2,0
246949,11:43.3,3, 00:00:00,31,15,0,0,1,14:52.2,1
102983,03:38.3,0, 18:00:00,45,4,0,0,0,,0
346562,47:03.7,2, 14:00:00,32,17,1,0,1,59:15.2,0
297562,45:50.5,5, 21:00:00,32,4,0,0,0,,0
284862,56:03.8,5, 04:00:00,40,17,0,0,0,,0
17065,48:25.9,3, 10:00:00,18,21,0,0,1,50:41.7,0
262849,30:14.5,2, 17:00:00,55,9,0,0,1,33:14.5,1
213476,57:31.0,0, 13:00:00,23,45,1,1,1,58:56.7,0
67858,10:50.0,2, 17:00:00,63,19,0,0,0,,0
12121,48:46.4,5, 00:00:00,30,12,0,0,0,,0
156849,07:19.7,0, 11:00:00,42,23,1,1,0,,0
69980,16:21.7,3, 20:00:00,22,15,0,0,1,28:23.6,0
139286,29:38.8,2, 16:00:00,60,9,0,0,1,30:46.5,0
307812,11:48.8,6, 07:00:00,23,25,0,0,1,13:08.0,0
171366,02:04.7,5, 03:00:00,24,39,1,0,1,12:01.0,1
361114,24:31.7,3, 18:00:00,19,43,0,0,0,,0
329136,53:01.4,0, 22:00:00,32,59,0,1,0,,0
234397,02:32.9,3, 15:00:00,27,16,1,0,1,03:22.8,0
132348,10:53.1,3, 21:00:00,25,44,0,0,1,12:05.8,0
321753,23:31.4,1, 04:00:00,19,16,0,1,1,28:07.2,0
253276,49:15.8,5, 19:00:00,25,15,0,1,0,,1
205793,10:03.7,5, 21:00:00,26,9,0,0,0,,0
93587,04:45.5,2, 13:00:00,48,14,0,0,1,16:30.3,0
157246,28:06.7,0, 02:00:00,37,22,0,0,0,,1
204678,30:18.2,6, 21:00:00,24,10,0,0,0,,0
312774,21:53.5,5, 01:00:00,28,70,0,0,1,34:17.3,0
14605,11:39.5,2, 02:00:00,20,9,0,0,0,,0
78443,03:21.9,5, 04:00:00,47,13,0,0,1,04:33.2,0
217800,32:53.2,4, 22:00:00,37,5,0,0,1,50:19.2,0
44944,40:42.6,4, 09:00:00,28,20,0,0,0,,0
86519,34:30.4,6, 18:00:00,46,2,0,0,1,50:04.7,0
348527,26:26.7,2, 08:00:00,36,34,0,0,1,46:23.7,0
54536,07:41.4,0, 01:00:00,52,8,0,0,0,,0
113104,27:42.2,5, 21:00:00,19,17,1,1,1,46:42.7,0
286012,58:21.1,5, 23:00:00,46,21,0,0,0,,0
39912,44:13.8,0, 10:00:00,68,22,0,0,1,49:26.6,1
262797,23:49.7,4, 17:00:00,18,12,0,0,0,,0
14574,05:56.8,2, 00:00:00,26,4,0,0,1,40:29.6,0
44096,53:29.1,2, 04:00:00,23,19,0,1,1,08:21.0,0
352093,31:50.1,0, 02:00:00,55,15,0,1,0,,0
21411,51:59.0,2, 17:00:00,27,14,0,0,1,55:05.7,0
228872,38:06.4,2, 17:00:00,35,5,1,0,0,,0
184407,57:56.3,5, 18:00:00,41,31,0,0,1,03:55.1,0
152699,15:12.7,0, 01:00:00,32,7,0,0,0,,0
2325,25:01.2,1, 18:00:00,38,15,0,0,1,27:13.8,0
351036,27:50.4,0, 13:00:00,22,9,1,0,1,10:40.1,0
282213,21:56.3,6, 02:00:00,30,24,0,0,0,,0
124051,17:26.0,0, 02:00:00,38,51,0,0,1,24:53.7,0
204665,11:12.6,1, 21:00:00,31,23,0,0,1,13:49.3,1
246079,52:27.0,0, 01:00:00,45,18,0,1,0,,1
274703,52:00.2,1, 04:00:00,32,5,0,0,0,,0
107407,53:37.3,0, 02:00:00,38,12,0,0,0,,1
265061,41:49.4,4, 09:00:00,19,16,0,0,1,45:04.2,0
249460,32:16.5,0, 00:00:00,27,61,0,0,1,34:03.5,1
210584,58:17.9,6, 15:00:00,41,13,0,0,1,03:29.7,0
88036,08:36.1,5, 19:00:00,19,22,0,0,1,11:09.9,0
148586,35:59.1,3, 00:00:00,26,17,0,0,1,39:18.5,0
343429,59:09.2,3, 14:00:00,27,10,0,0,1,47:02.3,0
247916,56:08.1,6, 15:00:00,20,5,0,0,1,03:39.1,0
43993,49:40.1,5, 01:00:00,21,23,0,0,0,,0
228909,19:11.0,0, 00:00:00,35,28,0,0,1,23:28.9,0
89760,39:17.6,3, 16:00:00,33,11,0,0,0,,0
181171,36:14.5,6, 18:00:00,29,24,0,1,1,38:37.3,0
34338,55:50.7,0, 03:00:00,19,23,0,0,0,,0
176104,54:40.5,5, 21:00:00,28,8,0,0,0,,0
37770,58:40.5,2, 22:00:00,41,13,0,1,0,,0
232076,35:51.8,0, 03:00:00,33,23,0,1,1,39:20.5,1
312704,22:51.9,0, 07:00:00,35,3,0,0,1,13:51.7,0
166575,50:46.7,2, 03:00:00,40,5,0,0,1,53:39.2,1
254108,08:10.1,6, 19:00:00,24,37,0,0,1,15:01.6,1
71929,22:05.8,0, 16:00:00,37,16,0,0,1,38:06.5,0
309734,29:54.7,3, 18:00:00,21,51,0,0,1,32:32.1,0
116111,42:58.4,0, 03:00:00,41,18,0,0,0,,0
248746,52:44.8,4, 00:00:00,33,3,1,0,1,15:03.5,0
367856,35:34.9,6, 13:00:00,39,36,0,1,1,47:32.0,0
211454,31:29.6,0, 20:00:00,39,6,0,0,0,,0
104706,21:31.1,3, 12:00:00,31,29,0,0,1,05:14.8,0
227040,37:40.2,2, 14:00:00,42,54,0,1,1,39:13.1,0
167751,48:04.4,6, 09:00:00,20,12,0,0,1,41:53.9,0
279393,12:17.9,1, 02:00:00,33,26,0,0,1,25:15.0,0
200607,25:46.4,4, 02:00:00,40,7,0,0,0,,0
192383,36:00.9,1, 08:00:00,43,13,0,0,1,45:59.5,0
312564,08:39.5,3, 23:00:00,22,52,0,1,1,12:33.7,0
86403,30:17.6,5, 00:00:00,22,51,0,1,1,32:04.1,0
13224,19:22.3,3, 06:00:00,42,18,0,1,1,56:09.5,0
344337,45:49.1,5, 13:00:00,21,73,0,1,1,53:40.5,1
294032,58:36.3,0, 15:00:00,21,14,0,0,1,00:03.1,0
236856,17:25.2,2, 18:00:00,33,17,0,0,1,20:01.7,0
17284,17:50.1,0, 11:00:00,38,20,0,0,0,,1
44481,11:19.6,5, 02:00:00,25,7,0,0,0,,0
47405,21:14.1,6, 21:00:00,37,31,0,0,1,28:04.5,0
222100,08:49.8,2, 20:00:00,38,8,0,0,1,18:11.5,0
234290,21:32.6,6, 03:00:00,31,14,0,0,1,30:13.3,0
30982,21:48.8,4, 19:00:00,42,3,0,1,0,,0
45524,05:06.1,4, 14:00:00,24,15,0,0,0,,0
248112,10:38.8,2, 20:00:00,20,18,0,0,1,13:35.2,0
60015,32:34.3,1, 18:00:00,28,17,0,0,0,,0
111772,30:15.4,0, 22:00:00,21,9,0,1,0,,0
11160,54:13.7,6, 23:00:00,57,13,0,0,1,02:47.5,0
339502,55:43.2,4, 01:00:00,23,23,0,1,1,59:04.5,0
247687,48:52.2,1, 14:00:00,49,11,0,0,1,21:10.1,0
323009,19:51.2,0, 18:00:00,28,32,0,0,1,21:18.5,0
246990,32:06.0,3, 01:00:00,27,68,1,0,1,56:21.6,0
78409,00:40.1,3, 16:00:00,30,39,0,0,0,,1
234024,46:43.0,0, 21:00:00,30,4,1,0,0,,0
343198,25:25.6,5, 16:00:00,39,14,0,0,0,,0
132255,11:53.7,0, 06:00:00,27,70,0,0,1,25:27.6,0
57897,40:14.4,2, 19:00:00,23,6,0,1,0,,0
52499,16:18.5,0, 00:00:00,26,14,0,0,0,,0
273041,29:48.8,4, 14:00:00,31,27,0,0,0,,0
348009,07:36.7,6, 00:00:00,47,22,0,0,1,36:10.4,0
17213,08:17.1,3, 22:00:00,76,19,0,0,0,,1
357506,09:35.6,0, 11:00:00,22,45,0,0,0,,0
340337,51:38.7,0, 11:00:00,31,37,0,0,1,16:36.7,1
324024,00:25.2,5, 02:00:00,22,10,0,0,0,,1
347538,23:42.9,5, 02:00:00,29,28,0,0,0,,0
102469,27:06.3,6, 19:00:00,57,10,0,0,0,,0
35839,39:20.9,2, 21:00:00,21,25,0,1,1,32:49.5,0
201972,46:52.0,1, 22:00:00,54,9,0,0,1,48:11.7,0
224628,30:00.6,1, 22:00:00,35,37,1,1,1,45:18.3,1
355376,22:58.8,5, 06:00:00,17,16,0,0,1,28:56.8,0
363946,32:31.4,3, 22:00:00,30,18,1,0,1,33:27.9,0
40340,02:57.3,6, 23:00:00,24,25,0,0,1,03:37.8,0
178149,54:45.0,4, 17:00:00,21,32,0,0,0,,0
181690,47:41.5,4, 16:00:00,17,8,0,0,1,01:16.9,0
74340,21:15.6,0, 21:00:00,36,2,1,0,1,24:42.4,0
82579,35:26.7,0, 16:00:00,37,4,0,0,0,,0
255640,00:14.3,4, 15:00:00,44,6,0,0,1,00:01.5,0
38408,35:53.3,1, 15:00:00,40,2,0,0,0,,0
158802,24:40.1,2, 21:00:00,19,14,0,1,1,20:52.6,0
351825,31:55.5,6, 06:00:00,35,32,0,1,1,33:44.0,0
222892,27:09.1,2, 04:00:00,32,6,1,0,1,34:42.2,0
226093,11:40.0,3, 00:00:00,24,27,1,0,1,42:06.9,0
136785,23:34.0,3, 23:00:00,27,43,0,0,1,25:04.1,0
350930,04:30.3,1, 02:00:00,39,31,0,0,1,10:06.2,0
325464,56:56.6,2, 02:00:00,30,39,0,1,1,58:25.4,0
233855,32:40.7,3, 17:00:00,38,3,0,0,1,53:42.3,0
320010,15:34.6,3, 00:00:00,75,11,0,0,1,40:16.3,0
30729,39:11.0,1, 15:00:00,31,16,0,0,0,,0
236956,15:53.8,5, 04:00:00,33,45,0,0,1,17:41.9,1
60361,57:52.6,0, 20:00:00,28,21,0,0,1,07:50.7,0
100288,05:45.7,3, 06:00:00,20,34,0,1,1,07:03.4,0
340472,27:16.5,5, 12:00:00,36,13,0,0,0,,0
224984,10:14.3,2, 05:00:00,50,11,1,0,1,16:55.6,0
158562,38:29.4,3, 14:00:00,23,30,0,0,1,41:08.3,1
273680,43:11.3,0, 05:00:00,24,59,0,0,1,59:45.8,0
302420,23:42.8,3, 23:00:00,27,12,0,1,1,26:45.5,0
121906,22:59.4,4, 11:00:00,31,26,0,0,1,40:01.6,0
72345,42:14.6,0, 15:00:00,43,23,0,0,0,,1
63198,38:23.0,6, 20:00:00,36,6,0,0,0,,0
195550,55:14.8,6, 22:00:00,18,23,0,1,1,58:29.9,0
157486,38:15.4,1, 04:00:00,36,52,0,0,1,47:17.6,1
296394,42:22.7,3, 23:00:00,37,34,1,0,1,03:37.2,0
64964,45:05.7,5, 17:00:00,40,2,0,1,0,,0
22204,53:06.2,6, 18:00:00,38,4,0,0,1,40:14.9,0
23388,18:26.7,2, 17:00:00,47,6,0,0,0,,0
11858,33:33.2,6, 10:00:00,26,7,0,0,0,,1
